conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,text_casefolded,stopwords_removal,tokenize_text,stemmed_text,bi_gram,tri_gram
1978770579517063420,Thu Oct 16 10:30:44 +0000 2025,63,Persatuan Bolasepak Malaysia (FAM) akan mengadakan sidang media esok (17 Oktober) jam 3 petang di Auditorium tingkat 3 Wisma FAM Kelana Jaya. Difahamkan sidang media ini berkemungkinan berkaitan kemas kini isu FIFA dan pemain warisan. Jangan lupa saksikan siaran langsung di https://t.co/sOniLR5ukO,1978770579517063420,https://pbs.twimg.com/media/G3YBWljb0AAfgrp.jpg,,in,,0,3,15,https://x.com/undefined/status/1978770579517063420,1512312686314360832,,persatuan bolasepak malaysia (fam) akan mengadakan sidang media esok (17 oktober) jam 3 petang di auditorium tingkat 3 wisma fam kelana jaya. difahamkan sidang media ini berkemungkinan berkaitan kemas kini isu fifa dan pemain warisan. jangan lupa saksikan siaran langsung di https://t.co/sonilr5uko,persatuan bolasepak malaysia fam akan mengadakan sidang media esok  oktober jam  petang di auditorium tingkat  wisma fam kelana jaya difahamkan sidang media ini berkemungkinan berkaitan kemas kini isu fifa dan pemain warisan jangan lupa saksikan siaran langsung di httpstcosonilruko,"['persatuan', 'bolasepak', 'malaysia', 'fam', 'akan', 'mengadakan', 'sidang', 'media', 'esok', 'oktober', 'jam', 'petang', 'di', 'auditorium', 'tingkat', 'wisma', 'fam', 'kelana', 'jaya', 'difahamkan', 'sidang', 'media', 'ini', 'berkemungkinan', 'berkaitan', 'kemas', 'kini', 'isu', 'fifa', 'dan', 'pemain', 'warisan', 'jangan', 'lupa', 'saksikan', 'siaran', 'langsung', 'di', 'httpstcosonilruko']",satu bolasepak malaysia fam akan ada sidang media esok oktober jam petang di auditorium tingkat wisma fam kelana jaya difahamkan sidang media ini mungkin kait kemas kini isu fifa dan main waris jangan lupa saksi siar langsung di httpstcosonilruko,"['satu bolasepak', 'bolasepak malaysia', 'malaysia fam', 'fam akan', 'akan ada', 'ada sidang', 'sidang media', 'media esok', 'esok oktober', 'oktober jam', 'jam petang', 'petang di', 'di auditorium', 'auditorium tingkat', 'tingkat wisma', 'wisma fam', 'fam kelana', 'kelana jaya', 'jaya difahamkan', 'difahamkan sidang', 'sidang media', 'media ini', 'ini mungkin', 'mungkin kait', 'kait kemas', 'kemas kini', 'kini isu', 'isu fifa', 'fifa dan', 'dan main', 'main waris', 'waris jangan', 'jangan lupa', 'lupa saksi', 'saksi siar', 'siar langsung', 'langsung di', 'di httpstcosonilruko']","['satu bolasepak malaysia', 'bolasepak malaysia fam', 'malaysia fam akan', 'fam akan ada', 'akan ada sidang', 'ada sidang media', 'sidang media esok', 'media esok oktober', 'esok oktober jam', 'oktober jam petang', 'jam petang di', 'petang di auditorium', 'di auditorium tingkat', 'auditorium tingkat wisma', 'tingkat wisma fam', 'wisma fam kelana', 'fam kelana jaya', 'kelana jaya difahamkan', 'jaya difahamkan sidang', 'difahamkan sidang media', 'sidang media ini', 'media ini mungkin', 'ini mungkin kait', 'mungkin kait kemas', 'kait kemas kini', 'kemas kini isu', 'kini isu fifa', 'isu fifa dan', 'fifa dan main', 'dan main waris', 'main waris jangan', 'waris jangan lupa', 'jangan lupa saksi', 'lupa saksi siar', 'saksi siar langsung', 'siar langsung di', 'langsung di httpstcosonilruko']"
1978054582505791628,Thu Oct 16 09:49:54 +0000 2025,0,@abuttinytown Wey FAM BABI NI BKN POLITIK LA BARUA NI GENOCIDE KA HAMPA NI TAKDA OTAK... PLAYER WARISAN PUN BLH SALAH DOCUMENTS.. DASAR BARUA BUBAR JELAH BOLA MALAYSIA NI PELAQ,1978760304335925706,,abuttinytown,in,,0,0,0,https://x.com/undefined/status/1978760304335925706,971294282,,@abuttinytown wey fam babi ni bkn politik la barua ni genocide ka hampa ni takda otak... player warisan pun blh salah documents.. dasar barua bubar jelah bola malaysia ni pelaq,abuttinytown wey fam babi ni bkn politik la barua ni genocide ka hampa ni takda otak player warisan pun blh salah documents dasar barua bubar jelah bola malaysia ni pelaq,"['abuttinytown', 'wey', 'fam', 'babi', 'ni', 'bkn', 'politik', 'la', 'barua', 'ni', 'genocide', 'ka', 'hampa', 'ni', 'takda', 'otak', 'player', 'warisan', 'pun', 'blh', 'salah', 'documents', 'dasar', 'barua', 'bubar', 'jelah', 'bola', 'malaysia', 'ni', 'pelaq']",abuttinytown wey fam babi ni bkn politik la barua ni genocide ka hampa ni takda otak player waris pun blh salah documents dasar barua bubar jelah bola malaysia ni pelaq,"['abuttinytown wey', 'wey fam', 'fam babi', 'babi ni', 'ni bkn', 'bkn politik', 'politik la', 'la barua', 'barua ni', 'ni genocide', 'genocide ka', 'ka hampa', 'hampa ni', 'ni takda', 'takda otak', 'otak player', 'player waris', 'waris pun', 'pun blh', 'blh salah', 'salah documents', 'documents dasar', 'dasar barua', 'barua bubar', 'bubar jelah', 'jelah bola', 'bola malaysia', 'malaysia ni', 'ni pelaq']","['abuttinytown wey fam', 'wey fam babi', 'fam babi ni', 'babi ni bkn', 'ni bkn politik', 'bkn politik la', 'politik la barua', 'la barua ni', 'barua ni genocide', 'ni genocide ka', 'genocide ka hampa', 'ka hampa ni', 'hampa ni takda', 'ni takda otak', 'takda otak player', 'otak player waris', 'player waris pun', 'waris pun blh', 'pun blh salah', 'blh salah documents', 'salah documents dasar', 'documents dasar barua', 'dasar barua bubar', 'barua bubar jelah', 'bubar jelah bola', 'jelah bola malaysia', 'bola malaysia ni', 'malaysia ni pelaq']"
1978749328299577784,Thu Oct 16 09:06:28 +0000 2025,0,Teruskan sokongan anda demi Malaysia demi Harimau Malaya! 🇲🇾 #HarimauMalaya #AsianCup2027Qualifiers #FAM #StadiumNasional #KLSC #Malaysia #KitaSemuaTeamMAS,1978749374336307545,,StadiumMalaysia,in,,0,0,0,https://x.com/undefined/status/1978749374336307545,273217622,,teruskan sokongan anda demi malaysia demi harimau malaya! 🇲🇾 #harimaumalaya #asiancup2027qualifiers #fam #stadiumnasional #klsc #malaysia #kitasemuateammas,teruskan sokongan anda demi malaysia demi harimau malaya  harimaumalaya asiancupqualifiers fam stadiumnasional klsc malaysia kitasemuateammas,"['teruskan', 'sokongan', 'anda', 'demi', 'malaysia', 'demi', 'harimau', 'malaya', 'harimaumalaya', 'asiancupqualifiers', 'fam', 'stadiumnasional', 'klsc', 'malaysia', 'kitasemuateammas']",terus sokong anda demi malaysia demi harimau malaya harimaumalaya asiancupqualifiers fam stadiumnasional klsc malaysia kitasemuateammas,"['terus sokong', 'sokong anda', 'anda demi', 'demi malaysia', 'malaysia demi', 'demi harimau', 'harimau malaya', 'malaya harimaumalaya', 'harimaumalaya asiancupqualifiers', 'asiancupqualifiers fam', 'fam stadiumnasional', 'stadiumnasional klsc', 'klsc malaysia', 'malaysia kitasemuateammas']","['terus sokong anda', 'sokong anda demi', 'anda demi malaysia', 'demi malaysia demi', 'malaysia demi harimau', 'demi harimau malaya', 'harimau malaya harimaumalaya', 'malaya harimaumalaya asiancupqualifiers', 'harimaumalaya asiancupqualifiers fam', 'asiancupqualifiers fam stadiumnasional', 'fam stadiumnasional klsc', 'stadiumnasional klsc malaysia', 'klsc malaysia kitasemuateammas']"
1978695234654552124,Thu Oct 16 05:31:22 +0000 2025,1,Skuad kendalian Joel Cornelli dalam persiapan menghadapi dua Perlawanan Antarabangsa Tier 1 menentang Hong Kong pada 22 dan 25 Oktober 2025 di Hong Kong China. #FAM #HarimauMalaya #MalayanTigress,1978695240342028575,,FAM_Malaysia,in,,0,0,0,https://x.com/undefined/status/1978695240342028575,3191632944,,skuad kendalian joel cornelli dalam persiapan menghadapi dua perlawanan antarabangsa tier 1 menentang hong kong pada 22 dan 25 oktober 2025 di hong kong china. #fam #harimaumalaya #malayantigress,skuad kendalian joel cornelli dalam persiapan menghadapi dua perlawanan antarabangsa tier  menentang hong kong pada  dan  oktober  di hong kong china fam harimaumalaya malayantigress,"['skuad', 'kendalian', 'joel', 'cornelli', 'dalam', 'persiapan', 'menghadapi', 'dua', 'perlawanan', 'antarabangsa', 'tier', 'menentang', 'hong', 'kong', 'pada', 'dan', 'oktober', 'di', 'hong', 'kong', 'china', 'fam', 'harimaumalaya', 'malayantigress']",skuad kendali joel cornelli dalam siap hadap dua lawan antarabangsa tier tentang hong kong pada dan oktober di hong kong china fam harimaumalaya malayantigress,"['skuad kendali', 'kendali joel', 'joel cornelli', 'cornelli dalam', 'dalam siap', 'siap hadap', 'hadap dua', 'dua lawan', 'lawan antarabangsa', 'antarabangsa tier', 'tier tentang', 'tentang hong', 'hong kong', 'kong pada', 'pada dan', 'dan oktober', 'oktober di', 'di hong', 'hong kong', 'kong china', 'china fam', 'fam harimaumalaya', 'harimaumalaya malayantigress']","['skuad kendali joel', 'kendali joel cornelli', 'joel cornelli dalam', 'cornelli dalam siap', 'dalam siap hadap', 'siap hadap dua', 'hadap dua lawan', 'dua lawan antarabangsa', 'lawan antarabangsa tier', 'antarabangsa tier tentang', 'tier tentang hong', 'tentang hong kong', 'hong kong pada', 'kong pada dan', 'pada dan oktober', 'dan oktober di', 'oktober di hong', 'di hong kong', 'hong kong china', 'kong china fam', 'china fam harimaumalaya', 'fam harimaumalaya malayantigress']"
1978695234654552124,Thu Oct 16 05:31:20 +0000 2025,12,Skuad Malayan Tigress terus fokus menjalani sesi latihan hari keempat di Kompleks Sukan PKNS Kelana Jaya pagi tadi. https://t.co/faZCQ9m5ZG,1978695234654552124,https://pbs.twimg.com/media/G3W80MEXsAAF2kh.jpg,,in,,0,1,2,https://x.com/undefined/status/1978695234654552124,3191632944,,skuad malayan tigress terus fokus menjalani sesi latihan hari keempat di kompleks sukan pkns kelana jaya pagi tadi. https://t.co/fazcq9m5zg,skuad malayan tigress terus fokus menjalani sesi latihan hari keempat di kompleks sukan pkns kelana jaya pagi tadi httpstcofazcqmzg,"['skuad', 'malayan', 'tigress', 'terus', 'fokus', 'menjalani', 'sesi', 'latihan', 'hari', 'keempat', 'di', 'kompleks', 'sukan', 'pkns', 'kelana', 'jaya', 'pagi', 'tadi', 'httpstcofazcqmzg']",skuad malayan tigress terus fokus jalan sesi latih hari empat di kompleks sukan pkns kelana jaya pagi tadi httpstcofazcqmzg,"['skuad malayan', 'malayan tigress', 'tigress terus', 'terus fokus', 'fokus jalan', 'jalan sesi', 'sesi latih', 'latih hari', 'hari empat', 'empat di', 'di kompleks', 'kompleks sukan', 'sukan pkns', 'pkns kelana', 'kelana jaya', 'jaya pagi', 'pagi tadi', 'tadi httpstcofazcqmzg']","['skuad malayan tigress', 'malayan tigress terus', 'tigress terus fokus', 'terus fokus jalan', 'fokus jalan sesi', 'jalan sesi latih', 'sesi latih hari', 'latih hari empat', 'hari empat di', 'empat di kompleks', 'di kompleks sukan', 'kompleks sukan pkns', 'sukan pkns kelana', 'pkns kelana jaya', 'kelana jaya pagi', 'jaya pagi tadi', 'pagi tadi httpstcofazcqmzg']"
1978691563325976916,Thu Oct 16 05:16:45 +0000 2025,3,Sempat Salahkan FAM Pelatih Timnas Malaysia Terancam Dihukum https://t.co/YHPFtfU4dp,1978691563325976916,,,in,,0,0,0,https://x.com/undefined/status/1978691563325976916,17128975,,sempat salahkan fam pelatih timnas malaysia terancam dihukum https://t.co/yhpftfu4dp,sempat salahkan fam pelatih timnas malaysia terancam dihukum httpstcoyhpftfudp,"['sempat', 'salahkan', 'fam', 'pelatih', 'timnas', 'malaysia', 'terancam', 'dihukum', 'httpstcoyhpftfudp']",sempat salah fam latih timnas malaysia ancam hukum httpstcoyhpftfudp,"['sempat salah', 'salah fam', 'fam latih', 'latih timnas', 'timnas malaysia', 'malaysia ancam', 'ancam hukum', 'hukum httpstcoyhpftfudp']","['sempat salah fam', 'salah fam latih', 'fam latih timnas', 'latih timnas malaysia', 'timnas malaysia ancam', 'malaysia ancam hukum', 'ancam hukum httpstcoyhpftfudp']"
1978684376528630116,Thu Oct 16 04:48:12 +0000 2025,0,Rekrut Pengacara Internasional FAM Banding Skandal Pemalsuan Dokumen Timnas Malaysia https://t.co/1fnDla0HrV,1978684376528630116,,,in,,0,0,0,https://x.com/undefined/status/1978684376528630116,95141299,,rekrut pengacara internasional fam banding skandal pemalsuan dokumen timnas malaysia https://t.co/1fndla0hrv,rekrut pengacara internasional fam banding skandal pemalsuan dokumen timnas malaysia httpstcofndlahrv,"['rekrut', 'pengacara', 'internasional', 'fam', 'banding', 'skandal', 'pemalsuan', 'dokumen', 'timnas', 'malaysia', 'httpstcofndlahrv']",rekrut acara internasional fam banding skandal palsu dokumen timnas malaysia httpstcofndlahrv,"['rekrut acara', 'acara internasional', 'internasional fam', 'fam banding', 'banding skandal', 'skandal palsu', 'palsu dokumen', 'dokumen timnas', 'timnas malaysia', 'malaysia httpstcofndlahrv']","['rekrut acara internasional', 'acara internasional fam', 'internasional fam banding', 'fam banding skandal', 'banding skandal palsu', 'skandal palsu dokumen', 'palsu dokumen timnas', 'dokumen timnas malaysia', 'timnas malaysia httpstcofndlahrv']"
1978679881987772641,Thu Oct 16 04:41:15 +0000 2025,0,@E_Blackbeard @FAM_Malaysia bukan ada unsur jenayah x perlu di di siasat https://t.co/cCXw1BByBK,1978682627822391628,,E_Blackbeard,in,,0,0,0,https://x.com/undefined/status/1978682627822391628,1802713627818074112,,@e_blackbeard @fam_malaysia bukan ada unsur jenayah x perlu di di siasat https://t.co/ccxw1bbybk,eblackbeard fammalaysia bukan ada unsur jenayah x perlu di di siasat httpstcoccxwbbybk,"['eblackbeard', 'fammalaysia', 'bukan', 'ada', 'unsur', 'jenayah', 'x', 'perlu', 'di', 'di', 'siasat', 'httpstcoccxwbbybk']",eblackbeard fammalaysia bukan ada unsur jenayah x perlu di di siasat httpstcoccxwbbybk,"['eblackbeard fammalaysia', 'fammalaysia bukan', 'bukan ada', 'ada unsur', 'unsur jenayah', 'jenayah x', 'x perlu', 'perlu di', 'di di', 'di siasat', 'siasat httpstcoccxwbbybk']","['eblackbeard fammalaysia bukan', 'fammalaysia bukan ada', 'bukan ada unsur', 'ada unsur jenayah', 'unsur jenayah x', 'jenayah x perlu', 'x perlu di', 'perlu di di', 'di di siasat', 'di siasat httpstcoccxwbbybk']"
1978677288372756964,Thu Oct 16 04:20:02 +0000 2025,0,Barua barua di @FAM_Malaysia masuk world cup pun tak prnh FAM Bangsat!!!!,1978677288372756964,,,in,,0,0,0,https://x.com/undefined/status/1978677288372756964,435540015,,barua barua di @fam_malaysia masuk world cup pun tak prnh fam bangsat!!!!,barua barua di fammalaysia masuk world cup pun tak prnh fam bangsat,"['barua', 'barua', 'di', 'fammalaysia', 'masuk', 'world', 'cup', 'pun', 'tak', 'prnh', 'fam', 'bangsat']",barua barua di fammalaysia masuk world cup pun tak prnh fam bangsat,"['barua barua', 'barua di', 'di fammalaysia', 'fammalaysia masuk', 'masuk world', 'world cup', 'cup pun', 'pun tak', 'tak prnh', 'prnh fam', 'fam bangsat']","['barua barua di', 'barua di fammalaysia', 'di fammalaysia masuk', 'fammalaysia masuk world', 'masuk world cup', 'world cup pun', 'cup pun tak', 'pun tak prnh', 'tak prnh fam', 'prnh fam bangsat']"
1978609645704093964,Thu Oct 16 03:54:33 +0000 2025,0,@mkini_bm Betul agaknya apa yg @chedetofficial kata dulu.. #YTJT #TrustMeBro @FAM_Malaysia @hannahyeoh,1978670874820522232,,mkini_bm,in,,0,0,0,https://x.com/undefined/status/1978670874820522232,1279675811650363398,,@mkini_bm betul agaknya apa yg @chedetofficial kata dulu.. #ytjt #trustmebro @fam_malaysia @hannahyeoh,mkinibm betul agaknya apa yg chedetofficial kata dulu ytjt trustmebro fammalaysia hannahyeoh,"['mkinibm', 'betul', 'agaknya', 'apa', 'yg', 'chedetofficial', 'kata', 'dulu', 'ytjt', 'trustmebro', 'fammalaysia', 'hannahyeoh']",mkinibm betul agak apa yg chedetofficial kata dulu ytjt trustmebro fammalaysia hannahyeoh,"['mkinibm betul', 'betul agak', 'agak apa', 'apa yg', 'yg chedetofficial', 'chedetofficial kata', 'kata dulu', 'dulu ytjt', 'ytjt trustmebro', 'trustmebro fammalaysia', 'fammalaysia hannahyeoh']","['mkinibm betul agak', 'betul agak apa', 'agak apa yg', 'apa yg chedetofficial', 'yg chedetofficial kata', 'chedetofficial kata dulu', 'kata dulu ytjt', 'dulu ytjt trustmebro', 'ytjt trustmebro fammalaysia', 'trustmebro fammalaysia hannahyeoh']"
1978125881261355467,Thu Oct 16 03:45:45 +0000 2025,2,@danial_mazalan @FlareEzzano @FAM_Malaysia Takut sponsor kena tarik kot bang. Hahaha bangang FAM,1978668661440176332,,danial_mazalan,in,,0,0,0,https://x.com/undefined/status/1978668661440176332,2396068381,,@danial_mazalan @flareezzano @fam_malaysia takut sponsor kena tarik kot bang. hahaha bangang fam,danialmazalan flareezzano fammalaysia takut sponsor kena tarik kot bang hahaha bangang fam,"['danialmazalan', 'flareezzano', 'fammalaysia', 'takut', 'sponsor', 'kena', 'tarik', 'kot', 'bang', 'hahaha', 'bangang', 'fam']",danialmazalan flareezzano fammalaysia takut sponsor kena tarik kot bang hahaha bangang fam,"['danialmazalan flareezzano', 'flareezzano fammalaysia', 'fammalaysia takut', 'takut sponsor', 'sponsor kena', 'kena tarik', 'tarik kot', 'kot bang', 'bang hahaha', 'hahaha bangang', 'bangang fam']","['danialmazalan flareezzano fammalaysia', 'flareezzano fammalaysia takut', 'fammalaysia takut sponsor', 'takut sponsor kena', 'sponsor kena tarik', 'kena tarik kot', 'tarik kot bang', 'kot bang hahaha', 'bang hahaha bangang', 'hahaha bangang fam']"
1978667717050704370,Thu Oct 16 03:42:00 +0000 2025,2,Asosiasi Sepakbola Malaysia (FAM) resmi banding ke FIFA soal sanksi skandal naturalisasi. Harimau Malaya bangga menunjuk pengacara luar negeri mewakilinya. https://t.co/p6uHGKTWR6,1978667717050704370,,,in,,0,0,1,https://x.com/undefined/status/1978667717050704370,69183155,,asosiasi sepakbola malaysia (fam) resmi banding ke fifa soal sanksi skandal naturalisasi. harimau malaya bangga menunjuk pengacara luar negeri mewakilinya. https://t.co/p6uhgktwr6,asosiasi sepakbola malaysia fam resmi banding ke fifa soal sanksi skandal naturalisasi harimau malaya bangga menunjuk pengacara luar negeri mewakilinya httpstcopuhgktwr,"['asosiasi', 'sepakbola', 'malaysia', 'fam', 'resmi', 'banding', 'ke', 'fifa', 'soal', 'sanksi', 'skandal', 'naturalisasi', 'harimau', 'malaya', 'bangga', 'menunjuk', 'pengacara', 'luar', 'negeri', 'mewakilinya', 'httpstcopuhgktwr']",asosiasi sepakbola malaysia fam resmi banding ke fifa soal sanksi skandal naturalisasi harimau malaya bangga tunjuk acara luar negeri wakil httpstcopuhgktwr,"['asosiasi sepakbola', 'sepakbola malaysia', 'malaysia fam', 'fam resmi', 'resmi banding', 'banding ke', 'ke fifa', 'fifa soal', 'soal sanksi', 'sanksi skandal', 'skandal naturalisasi', 'naturalisasi harimau', 'harimau malaya', 'malaya bangga', 'bangga tunjuk', 'tunjuk acara', 'acara luar', 'luar negeri', 'negeri wakil', 'wakil httpstcopuhgktwr']","['asosiasi sepakbola malaysia', 'sepakbola malaysia fam', 'malaysia fam resmi', 'fam resmi banding', 'resmi banding ke', 'banding ke fifa', 'ke fifa soal', 'fifa soal sanksi', 'soal sanksi skandal', 'sanksi skandal naturalisasi', 'skandal naturalisasi harimau', 'naturalisasi harimau malaya', 'harimau malaya bangga', 'malaya bangga tunjuk', 'bangga tunjuk acara', 'tunjuk acara luar', 'acara luar negeri', 'luar negeri wakil', 'negeri wakil httpstcopuhgktwr']"
1978662605033013722,Thu Oct 16 03:21:41 +0000 2025,1,Asosiasi Sepakbola Malaysia (FAM) resmi banding ke FIFA soal sanksi skandal naturalisasi. Harimau Malaya bangga menunjuk pengacara luar negeri mewakilinya. https://t.co/cpy1OBiSwb,1978662605033013722,,,in,,0,0,1,https://x.com/undefined/status/1978662605033013722,135783107,,asosiasi sepakbola malaysia (fam) resmi banding ke fifa soal sanksi skandal naturalisasi. harimau malaya bangga menunjuk pengacara luar negeri mewakilinya. https://t.co/cpy1obiswb,asosiasi sepakbola malaysia fam resmi banding ke fifa soal sanksi skandal naturalisasi harimau malaya bangga menunjuk pengacara luar negeri mewakilinya httpstcocpyobiswb,"['asosiasi', 'sepakbola', 'malaysia', 'fam', 'resmi', 'banding', 'ke', 'fifa', 'soal', 'sanksi', 'skandal', 'naturalisasi', 'harimau', 'malaya', 'bangga', 'menunjuk', 'pengacara', 'luar', 'negeri', 'mewakilinya', 'httpstcocpyobiswb']",asosiasi sepakbola malaysia fam resmi banding ke fifa soal sanksi skandal naturalisasi harimau malaya bangga tunjuk acara luar negeri wakil httpstcocpyobiswb,"['asosiasi sepakbola', 'sepakbola malaysia', 'malaysia fam', 'fam resmi', 'resmi banding', 'banding ke', 'ke fifa', 'fifa soal', 'soal sanksi', 'sanksi skandal', 'skandal naturalisasi', 'naturalisasi harimau', 'harimau malaya', 'malaya bangga', 'bangga tunjuk', 'tunjuk acara', 'acara luar', 'luar negeri', 'negeri wakil', 'wakil httpstcocpyobiswb']","['asosiasi sepakbola malaysia', 'sepakbola malaysia fam', 'malaysia fam resmi', 'fam resmi banding', 'resmi banding ke', 'banding ke fifa', 'ke fifa soal', 'fifa soal sanksi', 'soal sanksi skandal', 'sanksi skandal naturalisasi', 'skandal naturalisasi harimau', 'naturalisasi harimau malaya', 'harimau malaya bangga', 'malaya bangga tunjuk', 'bangga tunjuk acara', 'tunjuk acara luar', 'acara luar negeri', 'luar negeri wakil', 'negeri wakil httpstcocpyobiswb']"
1978655807123448150,Thu Oct 16 03:18:00 +0000 2025,0,@ApexCockroach @FAM_Malaysia @malaysia_nt Tapi kalau nak buat perlawanan tertutup lebih rela skuad utama Harimau Malaya lawan Malaysia B yang ada pemain2 macam Danial Asri A. Selvan Syahmi Safari Azam Azih Syamer Kutty Shivan Pillay Annil Vigneswaran Hong Wan Adam Nor Azlin Kobe Jae Chong atau Wan Kuzri ke.,1978661677122945143,,D_BolaSepak,in,,0,0,0,https://x.com/undefined/status/1978661677122945143,909844376829935616,,@apexcockroach @fam_malaysia @malaysia_nt tapi kalau nak buat perlawanan tertutup lebih rela skuad utama harimau malaya lawan malaysia b yang ada pemain2 macam danial asri a. selvan syahmi safari azam azih syamer kutty shivan pillay annil vigneswaran hong wan adam nor azlin kobe jae chong atau wan kuzri ke.,apexcockroach fammalaysia malaysiant tapi kalau nak buat perlawanan tertutup lebih rela skuad utama harimau malaya lawan malaysia b yang ada pemain macam danial asri a selvan syahmi safari azam azih syamer kutty shivan pillay annil vigneswaran hong wan adam nor azlin kobe jae chong atau wan kuzri ke,"['apexcockroach', 'fammalaysia', 'malaysiant', 'tapi', 'kalau', 'nak', 'buat', 'perlawanan', 'tertutup', 'lebih', 'rela', 'skuad', 'utama', 'harimau', 'malaya', 'lawan', 'malaysia', 'b', 'yang', 'ada', 'pemain', 'macam', 'danial', 'asri', 'a', 'selvan', 'syahmi', 'safari', 'azam', 'azih', 'syamer', 'kutty', 'shivan', 'pillay', 'annil', 'vigneswaran', 'hong', 'wan', 'adam', 'nor', 'azlin', 'kobe', 'jae', 'chong', 'atau', 'wan', 'kuzri', 'ke']",apexcockroach fammalaysia malaysiant tapi kalau nak buat lawan tutup lebih rela skuad utama harimau malaya lawan malaysia b yang ada main macam danial asri a selvan syahmi safari azam azih syamer kutty shivan pillay annil vigneswaran hong wan adam nor azlin kobe jae chong atau wan kuzri ke,"['apexcockroach fammalaysia', 'fammalaysia malaysiant', 'malaysiant tapi', 'tapi kalau', 'kalau nak', 'nak buat', 'buat lawan', 'lawan tutup', 'tutup lebih', 'lebih rela', 'rela skuad', 'skuad utama', 'utama harimau', 'harimau malaya', 'malaya lawan', 'lawan malaysia', 'malaysia b', 'b yang', 'yang ada', 'ada main', 'main macam', 'macam danial', 'danial asri', 'asri a', 'a selvan', 'selvan syahmi', 'syahmi safari', 'safari azam', 'azam azih', 'azih syamer', 'syamer kutty', 'kutty shivan', 'shivan pillay', 'pillay annil', 'annil vigneswaran', 'vigneswaran hong', 'hong wan', 'wan adam', 'adam nor', 'nor azlin', 'azlin kobe', 'kobe jae', 'jae chong', 'chong atau', 'atau wan', 'wan kuzri', 'kuzri ke']","['apexcockroach fammalaysia malaysiant', 'fammalaysia malaysiant tapi', 'malaysiant tapi kalau', 'tapi kalau nak', 'kalau nak buat', 'nak buat lawan', 'buat lawan tutup', 'lawan tutup lebih', 'tutup lebih rela', 'lebih rela skuad', 'rela skuad utama', 'skuad utama harimau', 'utama harimau malaya', 'harimau malaya lawan', 'malaya lawan malaysia', 'lawan malaysia b', 'malaysia b yang', 'b yang ada', 'yang ada main', 'ada main macam', 'main macam danial', 'macam danial asri', 'danial asri a', 'asri a selvan', 'a selvan syahmi', 'selvan syahmi safari', 'syahmi safari azam', 'safari azam azih', 'azam azih syamer', 'azih syamer kutty', 'syamer kutty shivan', 'kutty shivan pillay', 'shivan pillay annil', 'pillay annil vigneswaran', 'annil vigneswaran hong', 'vigneswaran hong wan', 'hong wan adam', 'wan adam nor', 'adam nor azlin', 'nor azlin kobe', 'azlin kobe jae', 'kobe jae chong', 'jae chong atau', 'chong atau wan', 'atau wan kuzri', 'wan kuzri ke']"
1978659711747490115,Thu Oct 16 03:10:11 +0000 2025,0,HAHAHAHAHAHA macam tu je Malaysia kene bahan. Bubar la FAM ni buat malu nama negara je.,1978659711747490115,,,in,,0,0,0,https://x.com/undefined/status/1978659711747490115,429019527,,hahahahahaha macam tu je malaysia kene bahan. bubar la fam ni buat malu nama negara je.,hahahahahaha macam tu je malaysia kene bahan bubar la fam ni buat malu nama negara je,"['hahahahahaha', 'macam', 'tu', 'je', 'malaysia', 'kene', 'bahan', 'bubar', 'la', 'fam', 'ni', 'buat', 'malu', 'nama', 'negara', 'je']",hahahahahaha macam tu je malaysia kene bahan bubar la fam ni buat malu nama negara je,"['hahahahahaha macam', 'macam tu', 'tu je', 'je malaysia', 'malaysia kene', 'kene bahan', 'bahan bubar', 'bubar la', 'la fam', 'fam ni', 'ni buat', 'buat malu', 'malu nama', 'nama negara', 'negara je']","['hahahahahaha macam tu', 'macam tu je', 'tu je malaysia', 'je malaysia kene', 'malaysia kene bahan', 'kene bahan bubar', 'bahan bubar la', 'bubar la fam', 'la fam ni', 'fam ni buat', 'ni buat malu', 'buat malu nama', 'malu nama negara', 'nama negara je']"
